ProductId,Text,Score
B002ATCFX4,"I should of bought two bottles of Melinda's and saved on shipping because I have been putting this delicious sauce on everything.  Not as spicy as I thought it would be, but it taste great with a good burn.  It burns much more than any store bought sauce I have tasted.",5
B002ATCFX4,"This hot sauce is GOOD!<br /><br />I am a chili head with over 30-40 different ""active"" hot sauces and much more used and in storage. This sauce is one of my favorites. The sauce really works off of the heat and flavor of the ghost pepper and does not try to mask it like many other naga jolokia sauces. It is very spicy though and would only recommend to serious chili heads who like a great heat and great flavor.",5
B002ATCFX4,"Don't let the Naga Jolokia title scare you. This hot sauce actually has a decent heat and decent taste.<br /><br />Good:<br /><br /># I enjoyed the taste of it. It doesn't taste like battery acid, unlike some hot sauces.<br /><br /># Medium-to-hot. Won't be unbearable, even if used in a large amount.<br /><br /># Perfect to cook with.<br /><br /># Isn't runny - is actually a paste similar to ketchup.<br /><br /># I like the design of the bottle<br /><br />Can't think of anything neutral or bad to say about this product. I would recommend this to anyone.",5
B002ATCFX4,"I love it - plain and simple.  Melinda's has created the best hot sauce EVER!  Painfully hot and flavorful too - how is this possible?  Ballistic all natural heat and delicious, I'm hooked!",5
B002ATCFX4,"I sought this one out because I like Melinda's and I like that it contains peppers, not extracts.<br /><br />It's good - first jolokia sauce I've tried. I've had a few of Melinda's habanero sauces and like them very much - definitely my favorite brand. But I think Melinda's carrot, etc. blend matches much better with habanero than jolokia - they seemed to clash a little bit. Seems the jolokia overpowered the other flavors rather than blending.<br /><br />Definitely hot. Worth a try. Melinda's fans may be a bit disappointed.",4
B002ATCFX4,"A very good and very hot sauce...a few drops will do.  Not overly hot like the Dave's Insanity where all they use are extracts.  You actually get some flavor with this one.  It does take some getting used to if you are moving up from Habanero sauces...take it a drop at a time until you develop your toloerance. Once you do, you'll not go back!  I started with a couple drops, and now use this as my go-to sauce of choice on eggs, in chili, on my breakfast sandwich....it's just so good.",5
B002ATCFX4,"Ok...my husband had me purchase this sauce as he is a big pepper fanatic and could not wait to try the Naga Jolokia pepper. He was sorely disappointed in this sauce. We live in the Caribbean and are accustomed to really hot peppers, although I personally am not a pepper person.<br /><br />After the first tentative taste of this sauce my husband sighed in disappointment and proceeded to literally drench his food in it to get that ""eye burning, choking"" sensation that apparently all pepper fanatics can't wait to experience.<br /><br />I have not tried the sauce, but he says that in addition to the heat being just mild to moderate, there is not much flavour there. Anyway, heat level is a subjective and relative thing, so as far as my review goes...thumbs down on expected heat and flavour.<br /><br />I think his next step is to try the raw naga jolokia peppers. Good luck to him!<br /><br />I would just like to add to the above review and state that it is now 5 months later and I have since tried the naga jholokia sauce, as my spouse did not seem that impressed. I found it hot and spicy, but nothing that made my eyes water. The heat from the ghost peppers has been tempered with carrots, papaya and passion fruit. Still maintain the 3 star rating.",3
B000FIULB0,"The #7 (""other"" ?!) plastic bowl packaging is supposed to make for microwaving convenience. But I could *taste* that plastic whenever I took a forkful from the edge of the bowl.<br /><br />Should I be concerned about ingesting plastic that is of the ""other"" variety? #7 is often polycarbonate, which is often hardened with BPA, which is under fire. And, of course, #7 has no recycling program.<br /><br />It's hard to know much about the health effects of ""other"" plastic. Using this container for ""heat-and-eat"" convenience sits poorly alongside the vigilance involved in choosing organic food! At any rate, the plastic just tastes bad.<br /><br />I'm still happy to have a case of these at my office so I can make a decent hot lunch without planning ahead -- but I now always dump the contents into a real ceramic bowl, put a small plate over it (to provide a non-airtight lid), and zap it for 60 seconds. (Package recommends 90 seconds, but 60 suffices.) I assume the worst health risk of plastic packaging happens with the microwave heating, and I am happy not to be tasting that ""other"" stuff.<br /><br />Minsley, please give us a #1 or #2 recyclable bowl (or #4 bag, or perhaps a #5 heatable bowl) -- and admit that the convenience is just about vacuum-packing the right quantity of cooked rice with the right moisture for re-heating in a proper container -- and then this will become what it should be.",3
B000FIULB0,I bought these for my vegetarian daughter when she went off to college and she loves them. A quick and healthy meal! I kept a couple for myself and now I am hooked as well.,5
B000FIULB0,"This is the best tasting rice!  Much better than any instant rice, and much better tasting than the sacks of frozen rice at the store.  My husband was very skeptical about my praise of gogo rice -- then I made some for him and he LOVES it.  The microwavable pouch rice in the grocery store has an aftertaste -- this does NOT!  It tastes like it came out of the rice cooker.",5
B000FIULB0,"I am very disappointed and scared.  I love this rice, I love the flavor and the convenience of this product.  However, the forth bowl I cooked in the microwave had a piece of ""GLASS"" in it!!!  Now I am afraid to eat the rest.  I am lucky I did not swallow it!!!  I heard a crunch when I was chewing and spit it out.  To my dismay it was a piece of clear glass!!!  How the **** did a piece of glass get into the rice.  I would really like someone to cantact me regarding this.  I would contact the product maker, but am not sure how to go about doing that.",1
B000FIULB0,"As a college student without access to a full kitchen, these make a great snack.  I eat rice on a daily basis at home and the texture of microwaveable rice feels a little off, but the rice itself tastes fine.",5
B000FIULB0,These are very nice only take a minute and a half on microwave. I have looked at these and they are pretty reasonable in price.,4
B000FIULB0,"I eat a lot of chinese food, and always have leftovers. Since it is nearly impossible to reheat rice, I bring my leftover chicken to work with a bowl of GoGo Steamed Rice. After 90 seconds in the microwave, it tastes like freshly steamed rice. Yummy!",5
B000FIULB0,"Organic, tasty, and right there on the pantry shelf. I love the nutty taste of brown rice but there are those subtle flavors that call for a white rice base. Being a doofus at cooking rice from scratch, I really appreciate having this around to help me out on those occasions.",5
B000FIULB0,"I reheated this out of the plastic bowl--and even reheated in a ceramic bowl, it tastes like, and smells like, plastic; it leaves a bitter/sour plastic aftertaste for quite a while after it's eaten.<br /><br />Scaree.",1
B000FIULB0,"I'm always looking for a quicker way to put together dinner.  Thought this would be a good choice -- 1.5 minutes in the microwave, and you have hot rice ready to serve.<br /><br />Almost.<br /><br />It comes out kind of sticky and gummy.  Taste is OK, but the texture is a little odd. Definitely not ""fluffable.""<br /><br />However -- it TASTES great with a saucy topping of some kind.  Sauce (doesn't seem to matter what kind) seems to ""loosen"" the gumminess, and you end up with individual rice grains.  I've been using it lately to go with my stir-fries, and the sauce seems to cut through the stickiness, leaving a bowl of very nice-tasting rice.  I tried it tonight with a chicken dish and it's great with that, too (3 large chicken breast halves, cut into bite-sized pieces; 2 cans of Sauce Arturo; 1/2 C wine; some chopped onion, sliced ripe olives. Mix sauce, pour over chicken chunks and olive slices in a shallow baking dish, cover and bake at 350 for 40 minutes.)<br /><br />I'll be buying this again, for sure.  I prefer to make rice the ""old fashioned way,"" but this is good when I need something in a hurry.",4
